pedido_id,produto_id,produto_categoria,valor
905,161,esporte_lazer,159
906,942,beleza_saude,122
907,4940,cama_mesa_banho,89
908,1505,beleza_saude,59
909,11294,cama_mesa_banho,19
910,1214,beleza_saude,259
911,16338,cama_mesa_banho,159
912,14195,moveis_decoracao,150
913,3038,esporte_lazer,69
914,2200,moveis_decoracao,37
915,11134,moveis_decoracao,37
916,1501,cama_mesa_banho,105
917,12173,beleza_saude,15
918,12447,moveis_decoracao,49
919,9888,moveis_decoracao,215
920,15440,beleza_saude,47
921,2963,beleza_saude,79
922,11026,informatica_acessorios,749
923,6109,cama_mesa_banho,65
924,10771,cama_mesa_banho,219
925,9124,moveis_decoracao,91
926,4940,cama_mesa_banho,86
927,1035,beleza_saude,99
928,2373,beleza_saude,110
929,6273,beleza_saude,110
930,1780,moveis_decoracao,119
931,16406,cama_mesa_banho,69
932,11244,esporte_lazer,109
933,10540,esporte_lazer,105
934,3876,beleza_saude,120
935,12417,esporte_lazer,135
936,14439,cama_mesa_banho,69
937,2962,utilidades_domesticas,9
938,4487,utilidades_domesticas,37
939,11126,moveis_decoracao,29
940,4228,informatica_acessorios,129
941,10703,cama_mesa_banho,38
942,2963,beleza_saude,89
943,5197,automotivo,29
944,4191,cama_mesa_banho,159
945,3122,beleza_saude,585
946,7816,automotivo,52
947,4314,esporte_lazer,115
948,14648,cama_mesa_banho,139
949,14944,moveis_decoracao,38
950,481,informatica_acessorios,45
951,4940,cama_mesa_banho,89
952,5251,cama_mesa_banho,69
953,2498,utilidades_domesticas,45
954,9612,moveis_decoracao,32
955,1696,cama_mesa_banho,39
956,2042,informatica_acessorios,140
957,13939,cama_mesa_banho,49
958,2397,utilidades_domesticas,289
959,565,moveis_decoracao,44
960,15159,beleza_saude,42
961,14965,esporte_lazer,5
962,11138,cama_mesa_banho,91
963,13150,esporte_lazer,38
964,4311,esporte_lazer,13
965,6592,cama_mesa_banho,95
966,3554,moveis_decoracao,35
967,4209,utilidades_domesticas,28
968,509,informatica_acessorios,31
969,7533,automotivo,34
970,1759,automotivo,59
971,12510,moveis_decoracao,75
972,9777,beleza_saude,364
973,10065,beleza_saude,15
974,131,esporte_lazer,39
975,10159,beleza_saude,329
976,4263,cama_mesa_banho,99
977,7871,cama_mesa_banho,109
978,13285,utilidades_domesticas,79
979,972,esporte_lazer,319
980,4940,cama_mesa_banho,89
981,3347,esporte_lazer,59
982,12402,esporte_lazer,269
983,7027,informatica_acessorios,339
984,12329,cama_mesa_banho,114
985,6900,utilidades_domesticas,53
986,16663,automotivo,179
987,942,beleza_saude,122
988,16655,cama_mesa_banho,59
989,15584,esporte_lazer,189
990,8885,cama_mesa_banho,59
991,15669,informatica_acessorios,269
992,5880,cama_mesa_banho,48
993,98,beleza_saude,28
994,13815,utilidades_domesticas,73
995,1703,utilidades_domesticas,139
996,10862,beleza_saude,79
997,5117,cama_mesa_banho,29
998,1505,beleza_saude,58
999,8269,beleza_saude,49
1000,14438,informatica_acessorios,189
1001,6838,moveis_decoracao,75
1002,2553,automotivo,139
1003,15012,esporte_lazer,10
1004,12496,cama_mesa_banho,139
1005,10824,cama_mesa_banho,59
1006,5537,informatica_acessorios,209
1007,8218,utilidades_domesticas,35
1008,16648,informatica_acessorios,29
1009,12613,moveis_decoracao,10
1010,3191,informatica_acessorios,44
1011,11331,esporte_lazer,78
1012,11976,esporte_lazer,21
1013,13661,utilidades_domesticas,59
1014,3332,cama_mesa_banho,39
1015,2902,cama_mesa_banho,57
1016,10291,cama_mesa_banho,159
1017,2066,utilidades_domesticas,59
1018,12758,moveis_decoracao,65
1019,9122,utilidades_domesticas,129
1020,4705,cama_mesa_banho,219
1021,8097,cama_mesa_banho,79
1022,16867,moveis_decoracao,69
1023,10710,informatica_acessorios,35
1024,6390,beleza_saude,185
1025,1675,esporte_lazer,39
1026,8082,utilidades_domesticas,72
1027,16648,informatica_acessorios,29
1028,5473,beleza_saude,121
1029,6856,cama_mesa_banho,22
1030,11311,informatica_acessorios,89
1031,5546,beleza_saude,201
1032,7921,cama_mesa_banho,23
1033,3604,moveis_decoracao,229
1034,13702,cama_mesa_banho,25
1035,16470,automotivo,199
1036,2985,moveis_decoracao,104
1037,7347,informatica_acessorios,5
1038,5736,beleza_saude,269
1039,4062,cama_mesa_banho,29
1040,13178,automotivo,109
1041,4867,automotivo,259
1042,877,informatica_acessorios,389
1043,10947,moveis_decoracao,247
1044,9963,cama_mesa_banho,99
1045,5695,esporte_lazer,119
1046,1449,utilidades_domesticas,24
1047,9067,automotivo,31
1048,14485,esporte_lazer,69
1049,3191,informatica_acessorios,44
1050,7432,esporte_lazer,53
1051,6347,cama_mesa_banho,85
1052,3222,automotivo,58
1053,13532,utilidades_domesticas,98
1054,2494,beleza_saude,99
1055,4531,cama_mesa_banho,79
1056,11802,cama_mesa_banho,144
1057,13939,cama_mesa_banho,49
1058,12808,moveis_decoracao,89
1059,12130,beleza_saude,159
1060,7137,cama_mesa_banho,39
1061,7814,informatica_acessorios,149
1062,12583,informatica_acessorios,155
1063,8821,beleza_saude,819
1064,11071,informatica_acessorios,34
1065,14291,utilidades_domesticas,27
1066,8411,cama_mesa_banho,21
1067,2052,utilidades_domesticas,41
1068,6401,informatica_acessorios,61
1069,9136,informatica_acessorios,58
1070,13685,esporte_lazer,389
1071,853,beleza_saude,19
1072,12884,beleza_saude,157
1073,16658,esporte_lazer,99
1074,11691,moveis_decoracao,49
1075,7124,informatica_acessorios,38
1076,2586,informatica_acessorios,28
1077,168,esporte_lazer,99
1078,11934,esporte_lazer,59
1079,4911,beleza_saude,27
1080,3333,utilidades_domesticas,69
1081,16520,cama_mesa_banho,91
1082,4063,esporte_lazer,289
1083,8918,automotivo,49
1084,4228,informatica_acessorios,149
1085,13870,cama_mesa_banho,34
1086,6838,moveis_decoracao,69
1087,275,cama_mesa_banho,113
1088,6392,utilidades_domesticas,16
1089,11155,beleza_saude,220
1090,10812,beleza_saude,39
1091,2115,automotivo,498
1092,7043,esporte_lazer,150
1093,16446,utilidades_domesticas,59
1094,15412,automotivo,94
1095,12546,cama_mesa_banho,69
1096,12143,utilidades_domesticas,85
1097,6723,beleza_saude,439
1098,3782,cama_mesa_banho,21
1099,16774,informatica_acessorios,19
1100,4228,informatica_acessorios,149
1101,4243,cama_mesa_banho,75
1102,6876,esporte_lazer,68
1103,5020,informatica_acessorios,34
1104,14943,informatica_acessorios,149
1105,12804,moveis_decoracao,24
1106,8810,informatica_acessorios,19
1107,2945,utilidades_domesticas,37
1108,12952,informatica_acessorios,179
1109,16234,esporte_lazer,299
1110,11885,beleza_saude,49
1111,10997,informatica_acessorios,89
1112,11006,utilidades_domesticas,20
1113,2861,automotivo,159
1114,7122,automotivo,95
1115,11458,cama_mesa_banho,49
1116,15440,beleza_saude,47
1117,7708,informatica_acessorios,64
1118,7498,informatica_acessorios,89
1119,14809,utilidades_domesticas,34
1120,11342,moveis_decoracao,99
1121,9157,utilidades_domesticas,32
1122,11493,cama_mesa_banho,39
1123,5672,informatica_acessorios,15
1124,9722,beleza_saude,149
1125,6071,utilidades_domesticas,42
1126,12869,moveis_decoracao,62
1127,5748,esporte_lazer,195
1128,4754,esporte_lazer,46
1129,4398,cama_mesa_banho,49
1130,15655,informatica_acessorios,53
1131,11164,automotivo,1999
1132,14570,cama_mesa_banho,13
1133,13246,beleza_saude,149
1134,5880,cama_mesa_banho,48
1135,11114,esporte_lazer,271
1136,5399,cama_mesa_banho,79
1137,14740,esporte_lazer,139
1138,1557,esporte_lazer,159
1139,4795,moveis_decoracao,12
1140,11897,beleza_saude,39
1141,1371,informatica_acessorios,299
1142,16087,utilidades_domesticas,154
1143,11396,beleza_saude,49
1144,4137,cama_mesa_banho,89
1145,9598,beleza_saude,149
1146,9777,beleza_saude,349
1147,4316,esporte_lazer,33
1148,12417,esporte_lazer,135
1149,13947,automotivo,322
1150,7666,esporte_lazer,119
1151,942,beleza_saude,122
1152,15777,beleza_saude,119
1153,12900,esporte_lazer,14
1154,15185,automotivo,117
1155,5898,moveis_decoracao,43
1156,14192,beleza_saude,23
1157,11257,esporte_lazer,195
1158,3868,beleza_saude,84
1159,3266,beleza_saude,69
1160,10896,beleza_saude,82
1161,2815,moveis_decoracao,196
1162,11893,cama_mesa_banho,75
1163,15635,beleza_saude,49
1164,15037,cama_mesa_banho,65
1165,9934,moveis_decoracao,79
1166,14988,cama_mesa_banho,189
1167,1886,beleza_saude,31
1168,8280,informatica_acessorios,269
1169,5584,informatica_acessorios,188
1170,5278,utilidades_domesticas,83
1171,9777,beleza_saude,349
1172,6109,cama_mesa_banho,65
1173,9385,esporte_lazer,134
1174,16398,informatica_acessorios,149
1175,16384,cama_mesa_banho,141
1176,6359,beleza_saude,1375
1177,11455,moveis_decoracao,52
1178,14988,cama_mesa_banho,148
1179,7278,utilidades_domesticas,79
1180,5499,cama_mesa_banho,83
1181,10210,esporte_lazer,149
1182,8530,moveis_decoracao,179
1183,15860,esporte_lazer,105
1184,11678,automotivo,51
1185,6392,utilidades_domesticas,16
1186,3295,cama_mesa_banho,189
1187,2830,utilidades_domesticas,69
1188,3179,utilidades_domesticas,88
1189,15385,utilidades_domesticas,65
1190,12444,beleza_saude,95
1191,2598,informatica_acessorios,517
1192,10492,beleza_saude,18
1193,14933,cama_mesa_banho,84
1194,4940,cama_mesa_banho,89
1195,14723,cama_mesa_banho,39
1196,3420,moveis_decoracao,39
1197,4756,moveis_decoracao,59
1198,11700,moveis_decoracao,31
1199,3352,esporte_lazer,209
1200,826,esporte_lazer,149
1201,7091,moveis_decoracao,93
1202,2793,beleza_saude,230
1203,6508,beleza_saude,185
1204,7200,esporte_lazer,29
1205,1915,automotivo,27
1206,1447,esporte_lazer,59
1207,7127,moveis_decoracao,39
1208,7200,esporte_lazer,35
1209,942,beleza_saude,122
1210,14417,cama_mesa_banho,79
1211,15269,esporte_lazer,74
1212,14512,beleza_saude,467
1213,2634,automotivo,59
1214,14988,cama_mesa_banho,205
1215,10750,cama_mesa_banho,99
1216,12769,utilidades_domesticas,69
1217,3868,beleza_saude,84
1218,1508,esporte_lazer,69
1219,14738,beleza_saude,219
1220,796,moveis_decoracao,45
1221,8647,moveis_decoracao,31
1222,9120,cama_mesa_banho,219
1223,6658,automotivo,19
1224,8999,cama_mesa_banho,74
1225,1762,utilidades_domesticas,159
1226,9073,utilidades_domesticas,48
1227,6286,esporte_lazer,149
1228,9963,cama_mesa_banho,99
1229,10340,utilidades_domesticas,149
1230,2564,utilidades_domesticas,15
1231,14112,informatica_acessorios,39
1232,5568,cama_mesa_banho,69
1233,15393,moveis_decoracao,67
1234,16288,moveis_decoracao,44
1235,13416,esporte_lazer,148
1236,16559,automotivo,159
1237,5620,beleza_saude,199
1238,5467,moveis_decoracao,89
1239,12423,esporte_lazer,65
1240,10046,moveis_decoracao,99
1241,3038,esporte_lazer,69
1242,13061,utilidades_domesticas,189
1243,7140,beleza_saude,61
1244,15971,utilidades_domesticas,49
1245,4871,moveis_decoracao,169
1246,14439,cama_mesa_banho,69
1247,8839,moveis_decoracao,119
1248,4412,esporte_lazer,100
1249,5394,esporte_lazer,205
1250,14367,cama_mesa_banho,124
1251,8051,cama_mesa_banho,69
1252,15655,informatica_acessorios,53
1253,16164,cama_mesa_banho,99
1254,10112,esporte_lazer,76
1255,6882,moveis_decoracao,299
1256,1543,cama_mesa_banho,32
1257,8256,cama_mesa_banho,69
1258,3202,cama_mesa_banho,59
1259,5787,cama_mesa_banho,24
1260,14140,utilidades_domesticas,34
1261,16415,cama_mesa_banho,129
1262,4098,moveis_decoracao,45
1263,9724,utilidades_domesticas,125
1264,9514,esporte_lazer,23
1265,897,informatica_acessorios,96
1266,2218,utilidades_domesticas,52
1267,8047,esporte_lazer,93
1268,1388,informatica_acessorios,65
1269,15120,esporte_lazer,191
1270,4635,moveis_decoracao,83
1271,3918,informatica_acessorios,44
1272,12952,informatica_acessorios,179
1273,7413,utilidades_domesticas,165
1274,9589,esporte_lazer,79
1275,13009,cama_mesa_banho,69
1276,4563,cama_mesa_banho,76
1277,11720,cama_mesa_banho,135
1278,4504,cama_mesa_banho,159
1279,12148,automotivo,79
1280,6928,cama_mesa_banho,149
1281,2059,moveis_decoracao,250
1282,4053,utilidades_domesticas,24
1283,16841,utilidades_domesticas,18
1284,11231,cama_mesa_banho,299
1285,357,automotivo,32
1286,2488,informatica_acessorios,83
1287,16781,automotivo,139
1288,11108,moveis_decoracao,89
1289,7041,automotivo,7
1290,1734,informatica_acessorios,197
1291,7248,utilidades_domesticas,39
1292,4933,cama_mesa_banho,59
1293,15097,beleza_saude,150
1294,7959,esporte_lazer,134
1295,15626,cama_mesa_banho,99
1296,11079,utilidades_domesticas,78
1297,11273,utilidades_domesticas,49
1298,4705,cama_mesa_banho,199
1299,3233,beleza_saude,535
1300,7690,cama_mesa_banho,100
1301,8810,informatica_acessorios,19
1302,7248,utilidades_domesticas,39
1303,1662,utilidades_domesticas,79
1304,8579,cama_mesa_banho,115
1305,13032,cama_mesa_banho,199
1306,13178,automotivo,107
1307,16045,esporte_lazer,199
1308,10165,automotivo,139
1309,1669,moveis_decoracao,19
1310,7792,utilidades_domesticas,50
1311,5643,automotivo,58
1312,14969,esporte_lazer,99
1313,739,moveis_decoracao,148
1314,3925,moveis_decoracao,299
1315,16605,esporte_lazer,135
1316,437,informatica_acessorios,95
1317,6353,informatica_acessorios,49
1318,15185,automotivo,117
1319,4940,cama_mesa_banho,79
1320,16142,cama_mesa_banho,121
1321,16040,esporte_lazer,49
1322,6642,utilidades_domesticas,35
1323,11565,cama_mesa_banho,79
1324,6525,informatica_acessorios,42
1325,14510,informatica_acessorios,41
1326,15097,beleza_saude,150
1327,14485,esporte_lazer,69
1328,13548,cama_mesa_banho,99
1329,6555,informatica_acessorios,36
1330,1115,moveis_decoracao,18
1331,13823,cama_mesa_banho,69
1332,6553,esporte_lazer,148
1333,16802,cama_mesa_banho,259
1334,2854,esporte_lazer,119
1335,10997,informatica_acessorios,94
1336,15286,esporte_lazer,14
1337,6536,utilidades_domesticas,130
1338,3002,esporte_lazer,104
1339,9777,beleza_saude,349
1340,11596,informatica_acessorios,105
1341,3868,beleza_saude,84
1342,4698,beleza_saude,29
1343,16605,esporte_lazer,135
1344,2031,beleza_saude,120
1345,8353,beleza_saude,23
1346,11353,informatica_acessorios,19
1347,12835,esporte_lazer,32
1348,8516,cama_mesa_banho,43
1349,10450,cama_mesa_banho,139
1350,1625,moveis_decoracao,93
1351,6649,beleza_saude,34
1352,3868,beleza_saude,84
1353,11550,cama_mesa_banho,49
1354,5457,cama_mesa_banho,29
1355,5197,automotivo,28
1356,2373,beleza_saude,110
1357,16398,informatica_acessorios,159
1358,15924,utilidades_domesticas,44
1359,16214,beleza_saude,29
1360,1547,utilidades_domesticas,49
1361,14169,informatica_acessorios,120
1362,11574,cama_mesa_banho,69
1363,8575,cama_mesa_banho,89
1364,12094,utilidades_domesticas,15
1365,7720,esporte_lazer,130
1366,15842,utilidades_domesticas,61
1367,2981,informatica_acessorios,99
1368,7555,informatica_acessorios,135
1369,1731,cama_mesa_banho,47
1370,15409,cama_mesa_banho,182
1371,10420,informatica_acessorios,79
1372,782,esporte_lazer,139
1373,4889,moveis_decoracao,250
1374,14144,beleza_saude,97
1375,9695,automotivo,659
1376,7700,informatica_acessorios,71
1377,15985,cama_mesa_banho,99
1378,14684,utilidades_domesticas,109
1379,6329,automotivo,75
1380,12785,esporte_lazer,69
1381,8176,beleza_saude,69
1382,8946,utilidades_domesticas,85
1383,2542,utilidades_domesticas,28
1384,15009,utilidades_domesticas,97
1385,13175,utilidades_domesticas,94
1386,14201,beleza_saude,86
1387,2317,automotivo,143
1388,798,esporte_lazer,167
1389,8338,automotivo,229
1390,1731,cama_mesa_banho,42
1391,3655,informatica_acessorios,42
1392,8296,beleza_saude,325
1393,172,utilidades_domesticas,23
1394,7284,moveis_decoracao,29
1395,11357,cama_mesa_banho,32
1396,7171,esporte_lazer,169
1397,8998,moveis_decoracao,59
1398,1838,esporte_lazer,169
1399,4342,moveis_decoracao,197
1400,12312,cama_mesa_banho,22
1401,6838,moveis_decoracao,69
1402,1484,utilidades_domesticas,151
1403,3335,informatica_acessorios,79
1404,4089,informatica_acessorios,75
1405,309,esporte_lazer,89
1406,1188,automotivo,189
1407,137,moveis_decoracao,59
1408,14876,esporte_lazer,59
1409,10766,moveis_decoracao,79
1410,1915,automotivo,27
1411,10555,utilidades_domesticas,2338
1412,7140,beleza_saude,66
1413,14943,informatica_acessorios,149
1414,4228,informatica_acessorios,139
1415,14316,informatica_acessorios,100
1416,15273,moveis_decoracao,18
1417,6188,cama_mesa_banho,39
1418,13049,cama_mesa_banho,230
1419,2219,esporte_lazer,59
1420,10331,utilidades_domesticas,56
1421,10502,cama_mesa_banho,149
1422,3279,cama_mesa_banho,44
1423,3677,beleza_saude,56
1424,2845,cama_mesa_banho,45
1425,14347,automotivo,335
1426,686,informatica_acessorios,89
1427,4356,beleza_saude,126
1428,6481,cama_mesa_banho,85
1429,2963,beleza_saude,89
1430,15466,beleza_saude,36
1431,1671,cama_mesa_banho,62
1432,3335,informatica_acessorios,79
1433,10625,moveis_decoracao,88
1434,6477,cama_mesa_banho,96
1435,9021,cama_mesa_banho,68
1436,54,cama_mesa_banho,89
1437,12522,cama_mesa_banho,199
1438,16446,utilidades_domesticas,59
1439,16031,informatica_acessorios,24
1440,11227,moveis_decoracao,34
1441,7069,beleza_saude,160
1442,6841,informatica_acessorios,134
1443,722,beleza_saude,349
1444,8051,cama_mesa_banho,69
1445,5232,beleza_saude,58
1446,14201,beleza_saude,84
1447,6838,moveis_decoracao,69
1448,13218,beleza_saude,129
1449,13317,cama_mesa_banho,138
1450,6867,utilidades_domesticas,139
1451,12665,moveis_decoracao,60
1452,3184,informatica_acessorios,59
1453,2119,cama_mesa_banho,44
1454,12809,informatica_acessorios,22
1455,853,beleza_saude,19
1456,942,beleza_saude,122
1457,14509,moveis_decoracao,49
1458,14218,beleza_saude,49
1459,8034,automotivo,279
1460,385,cama_mesa_banho,79
1461,13402,esporte_lazer,149
1462,8229,esporte_lazer,229
1463,9372,beleza_saude,99
1464,6838,moveis_decoracao,75
1465,8172,utilidades_domesticas,174
1466,3950,cama_mesa_banho,143
1467,1258,esporte_lazer,120
1468,7256,utilidades_domesticas,135
1469,9922,automotivo,109
1470,10250,utilidades_domesticas,125
1471,15045,informatica_acessorios,276
1472,5350,esporte_lazer,65
1473,1388,informatica_acessorios,82
1474,1146,moveis_decoracao,13
1475,16588,esporte_lazer,54
1476,8611,informatica_acessorios,39
1477,10371,cama_mesa_banho,245
1478,12359,esporte_lazer,37
1479,371,cama_mesa_banho,110
1480,16390,moveis_decoracao,79
1481,13861,moveis_decoracao,129
1482,1505,beleza_saude,58
1483,14192,beleza_saude,23
1484,4698,beleza_saude,29
1485,2801,moveis_decoracao,10
1486,3648,informatica_acessorios,119
1487,16416,informatica_acessorios,12
1488,13266,informatica_acessorios,399
1489,14690,utilidades_domesticas,34
1490,15343,esporte_lazer,72
1491,6353,informatica_acessorios,45
1492,965,esporte_lazer,229
1493,8376,cama_mesa_banho,119
1494,9935,beleza_saude,69
1495,3793,beleza_saude,59
1496,6484,beleza_saude,56
1497,15303,utilidades_domesticas,179
1498,3227,beleza_saude,29
1499,4940,cama_mesa_banho,89
1500,4745,esporte_lazer,113
1501,11178,cama_mesa_banho,38
1502,2963,beleza_saude,89
1503,6168,cama_mesa_banho,93
1504,14921,beleza_saude,62
1505,4823,beleza_saude,114
1506,12124,utilidades_domesticas,66
1507,7496,cama_mesa_banho,69
1508,2317,automotivo,143
1509,13587,esporte_lazer,86
1510,7309,esporte_lazer,99
1511,8234,automotivo,319
1512,13015,informatica_acessorios,40
1513,13414,informatica_acessorios,69
1514,3975,automotivo,398
1515,9963,cama_mesa_banho,92
1516,16264,automotivo,45
